record_id,record_type,need_id,need_rank,need_path,fulfillment_id,fulfillment_class,category_original,category_group_id,page_id,product_node_id,item_name,manufacturer,model_part_number,source_uid,source_vendor,source_record_id,source_url,record_status,availability,recall_class,risk_type,problem,recommended_action,last_updated,archived,catalog_year,historical_price_usd,currency,total_cost,fulfillment_score,value_score,need_match_score,survival_value,durability,risk,evidence_score,evidence,source_language
HC-48032,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-48032,Santé Canada informe la population canadienne de la présence d'un produit antiparasitaire non homologué sur le marché,,,SRC-HC-RECALLS,Direction générale des communications et des affaires publiques,48032,https://recalls-rappels.canada.ca/fr/avis-rappel/sante-canada-informe-population-canadienne-presence-produit-antiparasitaire-non,Current recall / safety evidence,Safety evidence only — current market availability not established,,Produits non autorisés,Produits non autorisés,,2019-12-20,False,,,,,,,90,85,,50,78,Health Canada recall / safety notice,French / bilingual source
HC-47994,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-47994,"Souffleuses à neige Yardworks, Yard Machines et Troy-Bilt [rappel publié initialement par MTD en 2006] rappelées en raison d'un risque de blessures",,,SRC-HC-RECALLS,Sécurité des produits de consommation,47994,https://recalls-rappels.canada.ca/fr/avis-rappel/souffleuses-neige-yardworks-yard-machines-et-troy-bilt-rappel-publie-initialement-mtd,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de lacération,Risque de lacération,,2019-12-30,False,,,,,,,90,85,,65,78,Health Canada recall / safety notice,French / bilingual source
HC-63036,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63036,Tasses en fibres de bambou Mugshare de 16 oz rappelées en raison d'un risque de brûlures,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63036,https://recalls-rappels.canada.ca/fr/avis-rappel/tasses-en-fibres-bambou-mugshare-16-oz-rappelees-en-raison-risque-brulures,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de brûlure,Risque de brûlure,,2020-01-07,False,,,,,,,90,85,,85,78,Health Canada recall / safety notice,French / bilingual source
HC-63008,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63008,Barrières de sécurité extensibles Bily® rappelées en raison d'un risque chimique,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63008,https://recalls-rappels.canada.ca/fr/avis-rappel/barrieres-securite-extensibles-bilyr-rappelees-en-raison-risque-chimique,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque chimique,Risque chimique,,2020-01-13,False,,,,,,,90,85,,50,78,Health Canada recall / safety notice,French / bilingual source
HC-63103,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63103,Tabourets VARIDESK Stand2Learn rappelés en raison d'un risque de chute,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63103,https://recalls-rappels.canada.ca/fr/avis-rappel/tabourets-varidesk-stand2learn-rappeles-en-raison-risque-chute,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de chute,Risque de chute,,2020-01-29,False,,,,,,,90,85,,65,78,Health Canada recall / safety notice,French / bilingual source
HC-63040,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63040,Divers modèles de chaises de bureau Pier 1 rappelés en raison d'un risque de chute,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63040,https://recalls-rappels.canada.ca/fr/avis-rappel/divers-modeles-chaises-bureau-pier-1-rappeles-en-raison-risque-chute,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-01-30,False,,,,,,,90,85,,65,67,Health Canada recall / safety notice,French / bilingual source
HC-63088,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63088,Diverses barrières de sécurité Chelsea Dreambaby rappelées en raison d'un risque chimique,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63088,https://recalls-rappels.canada.ca/fr/avis-rappel/diverses-barrieres-securite-chelsea-dreambaby-rappelees-en-raison-risque-chimique,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-01-31,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
HC-63135,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63135,Commodes à trois tiroirs KULLEN d'IKEA rappelées en raison d'un risque de renversement,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63135,https://recalls-rappels.canada.ca/fr/avis-rappel/commodes-trois-tiroirs-kullen-ikea-rappelees-en-raison-risque-renversement,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-03-04,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
HC-63246,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63246,Adaptateurs pour sièges d'auto Thule Sleek rappelés en raison d'un risque de chute,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63246,https://recalls-rappels.canada.ca/fr/avis-rappel/adaptateurs-pour-sieges-auto-thule-sleek-rappeles-en-raison-risque-chute,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-03-19,False,,,,,,,90,85,,65,67,Health Canada recall / safety notice,French / bilingual source
HC-63241,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63241,Pichet en verre Miles avec couvercle en bois rappelé en raison d'un risque de lacération,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63241,https://recalls-rappels.canada.ca/fr/avis-rappel/pichet-en-verre-miles-avec-couvercle-en-bois-rappele-en-raison-risque-laceration,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de lacération,Risque de lacération,,2020-03-19,False,,,,,,,90,85,,65,78,Health Canada recall / safety notice,French / bilingual source
HC-63256,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63256,Commodes à trois tiroirs « Finch » de marque Homestar rappelées en raison d'un risque de renversement,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63256,https://recalls-rappels.canada.ca/fr/avis-rappel/commodes-trois-tiroirs-finch-marque-homestar-rappelees-en-raison-risque-renversement,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-03-27,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
HC-63243,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63243,Récepteurs flash de Bellman & Symfon rappelés en raison d'un risque de défaillance,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63243,https://recalls-rappels.canada.ca/fr/avis-rappel/recepteurs-flash-bellman-symfon-rappeles-en-raison-risque-defaillance,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-04-08,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
HC-63354,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63354,Ensemble de tabourets CANVAS Turner rappelé en raison d'un risque de chute,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63354,https://recalls-rappels.canada.ca/fr/avis-rappel/ensemble-tabourets-canvas-turner-rappele-en-raison-risque-chute,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de chute,Risque de chute,,2020-04-23,False,,,,,,,90,85,,65,78,Health Canada recall / safety notice,French / bilingual source
HC-63341,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63341,Séchoirs et diffuseurs LUS rappelés en raison d'un risque de décharge électrique,,,SRC-HC-RECALLS,Sécurité des produits de consommation,63341,https://recalls-rappels.canada.ca/fr/avis-rappel/sechoirs-et-diffuseurs-lus-rappeles-en-raison-risque-decharge-electrique,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-04-23,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
HC-63398,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-63398,"Bouilloires Lenox de 2,5 pintes de Continuum rappelées en raison de risque de brûlure",,,SRC-HC-RECALLS,Sécurité des produits de consommation,63398,https://recalls-rappels.canada.ca/fr/avis-rappel/bouilloires-lenox-25-pintes-continuum-rappelees-en-raison-risque-brulure,Current recall / safety evidence,Safety evidence only — current market availability not established,,Risque de brûlure,Risque de brûlure,,2020-05-07,False,,,,,,,90,85,,85,78,Health Canada recall / safety notice,French / bilingual source
HC-61246,product_safety_recall,need-shelter,4,Shelter / Housing / Weather Protection / Furnishings,need-shelter-furnishings,Furnishings,Articles de maison,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6,product-category-need-shelter-furnishings-articles-de-maison-0212f7d6-page-004,product-hc-61246,Commodes et consoles Herman Miller et Design Within Reach rappelées en raison d'un risque de renversement,,,SRC-HC-RECALLS,Sécurité des produits de consommation,61246,https://recalls-rappels.canada.ca/fr/avis-rappel/commodes-et-consoles-herman-miller-et-design-within-reach-rappelees-en-raison-risque,Current recall / safety evidence,Safety evidence only — current market availability not established,,,,,2020-05-21,False,,,,,,,90,85,,50,67,Health Canada recall / safety notice,French / bilingual source
