archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,on special order cord sets.,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 12",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,Tapes &,unknown,Waytek,high,10240,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,10240,Tapes &,item-cat-003433,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003433,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,12,10240,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,on special order cord sets. Stock No. 10240,62,Tapes &,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003433']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Red Stock No. 47210,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 56",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Black Stock No. 47212 Red Stock No. 47210,unknown,Waytek,high,47212,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,47212,Black Stock No. 47212 Red Stock No. 47210,item-cat-003709,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003709,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,56,47212,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Black Stock No. 47212 Red Stock No. 47210,62,Black Stock No. 47212 Red Stock No. 47210,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003709']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Black Stock No. 47211 Red,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 56",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Black Stock No. 47211 Red Stock No. 47213,unknown,Waytek,high,47213,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,47213,Black Stock No. 47211 Red Stock No. 47213,item-cat-003710,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003710,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,56,47213,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Black Stock No. 47211 Red Stock No. 47213,62,Black Stock No. 47211 Red Stock No. 47213,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003710']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 47290,English,79,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 56",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,Stock No. 47290,unknown,Waytek,high,47290,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-017,47290,Stock No. 47290,item-cat-003711,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003711,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,56,47290,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 47290,62,Stock No. 47290,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-017', 'item-cat-003711']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Pre-printed markers - Series,English,81,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 57",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,84,,Wire Marker Style,unknown,Waytek,high,47170,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-021,47170,Wire Marker Style,item-cat-003712,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003712,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,57,47170,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Pre-printed markers - Series Stock No. 47170,62,Wire Marker Style,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-021', 'item-cat-003712']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Plain markers,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 57",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,Wire,unknown,Waytek,high,47171,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-020,47171,Wire,item-cat-003713,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003713,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,57,47171,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Plain markers Stock No. 47171,62,Wire,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-020', 'item-cat-003713']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 31073,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 59",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,87,,Stock No. 31073,unknown,Waytek,high,31073,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-015,31073,Stock No. 31073,item-cat-003714,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003714,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,59,31073,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 31073,62,Stock No. 31073,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-015', 'item-cat-003714']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 32074,English,79,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 59",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,82,,Stock No. 32074,unknown,Waytek,high,32074,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-015,32074,Stock No. 32074,item-cat-003715,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003715,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,59,32074,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 32074,62,Stock No. 32074,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-015', 'item-cat-003715']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 75281 Stock No. 75282,English,83,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 59",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,87,,Conditions/Index,unknown,Waytek,high,75280,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-011,75280,Conditions/Index,item-cat-003716,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003716,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,59,75280,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 75280 Stock No. 75281 Stock No. 75282,62,Conditions/Index,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-011', 'item-cat-003716']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 75282,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 59",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,86,,Conditions/Index,unknown,Waytek,high,75281,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-011,75281,Conditions/Index,item-cat-003717,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003717,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,59,75281,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 75280 Stock No. 75281 Stock No. 75282,62,Conditions/Index,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-011', 'item-cat-003717']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 75280 Stock No. 75281,English,78,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 59",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Conditions/Index,unknown,Waytek,high,75282,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-011,75282,Conditions/Index,item-cat-003718,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003718,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,59,75282,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 75280 Stock No. 75281 Stock No. 75282,62,Conditions/Index,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-011', 'item-cat-003718']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Crimps U-barrel terminals from 24 thru 14 gauge.,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 60",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,84,,Wire,unknown,Waytek,high,30074,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-020,30074,Wire,item-cat-003719,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003719,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,60,30074,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Crimps U-barrel terminals from 24 thru 14 gauge. Stock No. 30074,62,Wire,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-020', 'item-cat-003719']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 75292,English,83,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 60",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,88,,Stock No. 75290 Stock No. 75292,unknown,Waytek,high,75290,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,75290,Stock No. 75290 Stock No. 75292,item-cat-003720,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003720,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,60,75290,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 75290 Stock No. 75292,62,Stock No. 75290 Stock No. 75292,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003720']",
